part_place,part_name,house_type,house_big,floor,house_direct,house_sale_money,house_price,house_age,house_sale_time
罗湖 黄贝岭,朗钜御风庭,1室0厅,33,中楼层,南,160,48484,2004,2016.03
宝安 宝安中心,金泓凯旋城,2室2厅,79,高楼层,东北,586,74177,2005,2016.03
龙岗 布吉,加洲花园,1室1厅,59,中楼层,南,214.5,36355,2000,2016.03
宝安 宝安中心,金泰花园,3室2厅,107,低楼层,西北,389,36355,1997,2016.03
龙岗 布吉,国展苑,1室1厅,54,低楼层,西,161,29814,2002,2016.03
南山 红树湾,中信红树湾南区,4室2厅,255,低楼层,南 西南 北,2230,87450,2006,2016.03
盐田 沙头角,梧桐春晓花园,3室1厅,85,高楼层,南,350,41176,2015,2016.03
宝安 西乡,鸿隆广场,2室1厅,48,高楼层,西南,252,52500,2005,2016.03
罗湖 春风路,凯悦华庭,2室2厅,69,高楼层,北,300,43478,2002,2016.03
南山 西丽,城市假日花园,3室1厅,113,中楼层,东南,709,62743,2003,2016.03
龙岗 横岗,隆盛花园,3室2厅,96,低楼层,东南,270,28125,2001,2016.03
南山 西丽,龙都名园,2室2厅,69,中楼层,南,380,55072,2002,2016.03
南山 科技园,豪方花园,1室2厅,49,高楼层,南,320,65306,1998,2016.03
罗湖 春风路,银座金钻,1室1厅,41,中楼层,南,178,43414,1992,2016.03
罗湖 黄贝岭,朗钜御风庭,1室1厅,45,高楼层,北,220,48888,2004,2016.03
龙岗 布吉,龙岭山庄,2室1厅,42,中楼层,南,127,30238,1999,2016.03
龙岗 龙岗中心,奥林华府,2室2厅,83,低楼层,南,410,49397,2009,2016.03
福田 梅林,凯丰花园综合楼,1室0厅,28,中楼层,南,106,37857,1999,2016.03
福田 华强南,京基御景华城,1室0厅,35,低楼层,西,180,51428,2005,2016.03
福田 梅林,迷你新居福田,2室2厅,37,高楼层,南,190,51351,2008,2016.03
龙岗 布吉,桂芳园六期,3室2厅,90,低楼层,东北,385,42777,2005,2016.03
福田 福田中心,澳新亚大厦（首座）,1室1厅,45,高楼层,北,188,41777,2011,2016.03
龙岗 横岗,振业城,2室2厅,126,中楼层,南,396,31428,2005,2016.03
福田 上下沙,京基滨河时代,1室1厅,43,中楼层,南,320,74418,2014,2016.03
福田 笔架山,华富村东区,3室1厅,88,中楼层,南 北,483,54886,1988,2016.03
龙岗 龙岗中心,城龙花园,2室2厅,77,中楼层,南 北,255,33116,1999,2016.03
福田 上下沙,花好园,1室0厅,29,高楼层,南,195,67241,2005,2016.03
龙岗 龙岗中心,万科清林径,3室2厅,108,中楼层,南,378,35000,2012,2016.03
福田 上下沙,万科金域蓝湾,3室2厅,115,中楼层,东南,808,70260,2003,2016.03
福田 福田保税区,自由港湾公寓,1室0厅,29,中楼层,北,134.5,46379,2006,2016.03
罗湖 布心,彩世界家园,2室1厅,67,高楼层,东南,320,47761,2001,2016.03
南山 前海,星海名城六期,3室2厅,123,高楼层,西南,830,67479,1998,2016.03
罗湖 翠竹,金丽豪苑,3室2厅,101,中楼层,东南,633.8,62752,2000,2016.03
南山 蛇口,海尚国际,2室2厅,81,中楼层,南,420,51851,2004,2016.03
南山 南山中心,城市印象,1室1厅,29,低楼层,北,230,79310,2004,2016.03
龙岗 横岗,中海怡美山庄,4室2厅,97,高楼层,南,370,38144,2004,2016.03
盐田 梅沙,万科东海岸,1室0厅,43,低楼层,南,122.5,28488,未知,2016.03
龙华新区 龙华中心,金地上塘道,1室1厅,45,高楼层,北,230,51111,2010,2016.03
龙岗 横岗,瑞泽佳园,3室2厅,89,中楼层,南 北,312,35056,2011,2016.03
福田 景田,七街公馆,1室1厅,45,高楼层,南,310,68888,2010,2016.03
南山 西丽,朗苑,2室1厅,48,中楼层,北,296,61666,2009,2016.03
宝安 西乡,财富港大厦,1室1厅,63,中楼层,南,338,53650,2010,2016.03
龙岗 布吉,英郡年华,3室2厅,88,高楼层,东北,359,40795,2006,2016.03
龙岗 布吉,盈翠家园,2室2厅,68,中楼层,南,252,37058,2001,2016.03
福田 上下沙,绿景蓝湾半岛(福田),1室0厅,28,高楼层,东南,151,53928,2004,2016.03
宝安 新安,黄金大厦,3室2厅,78,高楼层,西南,418,53589,2012,2016.03
龙华新区 坂田,春华四季园,3室2厅,99,低楼层,南,470,47474,2006,2016.03
龙岗 布吉,百合山庄,2室1厅,79,高楼层,东南,326,41265,2000,2016.03
宝安 西乡,鸿隆广场,2室2厅,48,中楼层,东南,260,54166,2005,2016.03
宝安 宝安中心,洪福雅苑,4室2厅,126,低楼层,西北,549,43571,2001,2016.03
南山 南头,深航飞行员公寓,3室2厅,113,高楼层,西北,600,53097,未知,2016.03
福田 华强南,京基御景华城,1室1厅,40,中楼层,西北,503,125750,2005,2016.03
南山 科技园,恒立听海花园,3室2厅,106,中楼层,南,1110,104716,2005,2016.03
南山 前海,诺德假日花园,2室1厅,49,高楼层,西,430,87755,2009,2016.03
宝安 西乡,万象新天,2室2厅,61,高楼层,东南,355,58196,2012,2016.03
龙岗 南联,万象天成,2室2厅,73,中楼层,东,235,32191,2009,2016.03
福田 华强北,群星广场,3室2厅,108,中楼层,南,750,69444,2001,2016.03
龙岗 南联,东方瑞景苑,2室1厅,62,高楼层,南,194.6,31387,2011,2016.03
宝安 新安,弘雅花园第二期,3室2厅,106,低楼层,东南,440,41509,未知,2016.03
南山 后海,现代城梦想家园,3室2厅,80,低楼层,东南,495,61875,2003,2016.03
龙华新区 龙华中心,特发和平里,4室2厅,88,低楼层,南,562,63863,2013,2016.03
龙岗 布吉,名城国际广场,2室1厅,45,中楼层,西北,120,26666,1998,2016.03
宝安 西乡,西城丰和,2室2厅,52,高楼层,东南,280,53846,未知,2016.03
龙华新区 坂田,春华四季园,4室1厅,75,中楼层,南,389,51866,2006,2016.03
龙华新区 民治,碧水龙庭,2室2厅,75,高楼层,南,355,47333,2007,2016.03
龙华新区 民治,皓月花园,3室2厅,86,低楼层,南,440,51162,2004,2016.03
龙华新区 龙华中心,龙泽榕园,1室1厅,46,中楼层,南,175,38043,2008,2016.03
龙岗 南联,万象天成,2室2厅,70,低楼层,西北,230,32857,2009,2016.03
龙岗 布吉,康达尔花园四期,3室2厅,93,高楼层,西南,388,41720,2002,2016.03
宝安 新安,宝河大厦,2室2厅,70,高楼层,东南,343.8,49114,1998,2016.03
罗湖 黄贝岭,金城华庭,3室1厅,95,低楼层,东南,632,66526,2003,2016.03
福田 新洲,新洲花园,3室1厅,74,低楼层,南 北,403,54459,1996,2016.03
福田 福田中心,华景花园,2室2厅,76,中楼层,东北,370,48684,1995,2016.03
福田 华强北,金茂礼都,1室1厅,43,高楼层,北,460,106976,2004,2016.03
宝安 西乡,碧海富通城三期,1室1厅,40,高楼层,西南,202,50500,2007,2016.03
罗湖 春风路,长丰苑,1室0厅,39,低楼层,东南,133,34102,2000,2016.03
罗湖 春风路,置地逸轩,1室1厅,47,中楼层,北,265,56382,2005,2016.03
龙岗 布吉,祥云苑,3室2厅,79,中楼层,北,220,27848,1998,2016.03
南山 南头,前海金岸,2室1厅,41,中楼层,西北,285,69512,2006,2016.03
福田 皇岗,富强花园,3室2厅,86,中楼层,南,365,42441,1992,2016.03
龙华新区 民治,潜龙花园,1室1厅,41,低楼层,东 西,161,39268,2000,2016.03
罗湖 春风路,宏丰大厦罗湖,3室1厅,100,中楼层,南 北,295,29500,未知,2016.03
龙岗 横岗,中海怡美山庄,3室2厅,73,中楼层,南,298,40821,2004,2016.03
罗湖 布心,翡翠园,2室1厅,55,中楼层,南,242,44000,2001,2016.03
福田 园岭,园岭新村,2室2厅,77,中楼层,南,528,68571,1984,2016.03
宝安 新安,TATA公寓,1室0厅,31,中楼层,东南,128,41290,2008,2016.03
宝安 宝安中心,卡罗社区,1室1厅,46,高楼层,南,255,55434,2007,2016.03
宝安 西乡,招商果岭花园,3室2厅,88,低楼层,东南,508,57727,2013,2016.03
罗湖 春风路,佳宁娜广场,2室1厅,82,中楼层,南,318,38780,2006,2016.03
福田 景田,缔梦园,1室1厅,41,中楼层,南,294.5,71829,2009,2016.03
龙岗 布吉,丽湖花园一期,1室1厅,42,高楼层,北,115,27380,1997,2016.03
罗湖 百仕达,华达园公寓,1室0厅,28,中楼层,西北,120,42857,2005,2016.03
福田 华强南,京基御景华城,1室1厅,39,中楼层,南,238,61025,2005,2016.03
罗湖 地王,港岛银座,2室1厅,60,高楼层,南,258,43000,2003,2016.03
福田 皇岗,金港豪庭,2室2厅,59,中楼层,东南,370,62711,2003,2016.03
福田 福田保税区,福源花园三期,3室2厅,126,高楼层,西南,666,52857,1998,2016.03
龙岗 龙岗中心,碧湖玫瑰园,5室3厅,243,高楼层,南 北,560,23045,2000,2016.03
龙岗 龙岗中心,振业天峦,2室1厅,60,高楼层,南,210,35000,2012,2016.03
罗湖 春风路,置地逸轩,1室1厅,47,高楼层,北,270,57446,2004,2016.03
宝安 宝安中心,泰华锦绣城,2室2厅,81,中楼层,东南,340,41975,1999,2016.03
福田 新洲,祥云天都世纪大厦,1室1厅,50,低楼层,北,253.6,50720,未知,2016.03
盐田 盐田港,海川阁,1室0厅,32,高楼层,西北,115,35937,2011,2016.03
南山 南头,东方新地,2室1厅,81,高楼层,南,442,54567,2005,2016.03
罗湖 翠竹,泊林花园,1室1厅,45,低楼层,南,253,56222,未知,2016.03
南山 南头,麒麟花园,3室2厅,111,低楼层,南 北,780,70270,未知,2016.03
龙岗 布吉,中城康桥花园二期,3室2厅,75,高楼层,南,292,38933,2002,2016.03
福田 八卦岭,城市主场,1室0厅,35,低楼层,东北,205,58571,2005,2016.03
福田 百花,长泰花园,3室2厅,101,低楼层,南,822,81386,1997,2016.03
罗湖 布心,松泉公寓,1室1厅,34,中楼层,东,158,46470,1988,2016.03
南山 后海,福园单身公寓,1室0厅,36,中楼层,南,153,42500,1989,2016.03
福田 梅林,碧云天,2室2厅,80,中楼层,南,400,50000,1999,2016.03
龙岗 布吉,国展苑,1室1厅,45,高楼层,东南,146,32444,2002,2016.03
南山 科技园,博客公寓,1室1厅,31,低楼层,南,410,132258,未知,2016.03
福田 新洲,韵动家园,1室1厅,41,高楼层,西,246,60000,2005,2016.03
龙岗 龙岗中心,振业天峦,2室1厅,61,中楼层,南,200,32786,2012,2016.03
龙岗 龙岗中心,公园大地,4室2厅,110,低楼层,南,505,45909,2008,2016.03
福田 皇岗,水围龙轩豪庭,2室1厅,68,低楼层,南,485,71323,2012,2016.03
宝安 新安,中洲华府,5室2厅,244,中楼层,东南,1013,41516,2015,2016.03
福田 车公庙,泰康轩,1室1厅,40,中楼层,东南,292,73000,2003,2016.03
龙岗 布吉,和通花园,3室1厅,90,高楼层,东南,273,30333,2003,2016.03
盐田 沙头角,翠堤雅居,4室2厅,168,低楼层,南,730,43452,2005,2016.03
龙岗 布吉,桂芳园五期,3室1厅,90,高楼层,南,390,43333,2003,2016.03
龙华新区 民治,潜龙鑫茂花园C区,1室1厅,40,中楼层,北,185.4,46350,2006,2016.03
南山 蛇口,春天广场,1室1厅,45,高楼层,南,248,55111,未知,2016.03
罗湖 地王,大信大厦,3室2厅,131,中楼层,南,449,34274,1992,2016.03
罗湖 莲塘,新世界鹿茵翠地,2室2厅,79,高楼层,南,400,50632,2003,2016.03
龙岗 南联,佳馨园,3室2厅,84,低楼层,南,238,28333,2009,2016.03
南山 前海,星海名城一期三组团,4室2厅,121,中楼层,南,755,62396,2001,2016.03
宝安 西乡,中信领航,1室1厅,38,低楼层,东,171,45000,2012,2016.03
福田 福田中心,岗厦变电综合楼,3室2厅,96,中楼层,西北,403.8,42062,1994,2016.03
福田 莲花,城投青莲公寓,2室1厅,44,高楼层,南,300,68181,2005,2016.03
龙华新区 民治,潜龙鑫茂花园C区,1室1厅,37,高楼层,北,187.6,50702,2006,2016.03
罗湖 地王,鸿翔花园,4室2厅,138,高楼层,南,1090,78985,2006,2016.03
龙华新区 民治,馨园二期,4室2厅,112,中楼层,北,438,39107,2003,2016.03
福田 园岭,园岭新村,3室1厅,92,低楼层,南 北,648.7,70510,1984,2016.03
龙岗 布吉,信义荔山公馆,2室2厅,74,高楼层,东,379,51216,2009,2016.03
龙岗 布吉,龙泉别墅,5室2厅,265,低楼层,东,870,32830,2000,2016.03
龙岗 横岗,THETOWN乐城,2室2厅,52,中楼层,西南,220,42307,2013,2016.03
宝安 桃源居,凤凰雅居,2室1厅,47,低楼层,东北,236.8,50382,2009,2016.03
龙岗 龙岗中心,欧景城花园,1室2厅,59,中楼层,南,220,37288,2003,2016.03
南山 红树湾,百仕达红树西岸,2室2厅,144,中楼层,东 西,1400,97222,2005,2016.03
龙岗 龙岗中心,和煦苑,4室2厅,160,低楼层,东,420,26250,2004,2016.03
福田 景田,安栢丽晶,4室2厅,202,低楼层,南,1195,59158,2003,2016.03
罗湖 春风路,金城大厦,2室1厅,47,中楼层,南,168,35744,1984,2016.03
宝安 西乡,中信领航,2室1厅,68,高楼层,东南,376,55294,2012,2016.03
宝安 西乡,碧海富通城三期,1室0厅,40,高楼层,南,225,56250,2007,2016.03
龙岗 南联,东方瑞景苑,1室0厅,32,高楼层,南,99,30937,2011,2016.03
罗湖 春风路,宝丰大厦罗湖区,2室1厅,78,中楼层,东南,205.8,26384,1990,2016.03
龙岗 龙岗中心,3号线城市公寓,1室0厅,36,高楼层,东,116,32222,2008,2016.03
龙岗 坂田,万科第五园三期,4室2厅,168,低楼层,南 北,1010,60119,2008,2016.03
龙岗 龙岗中心,新亚洲花园,3室2厅,111,高楼层,西北,355,31981,2001,2016.03
龙华新区 深圳北站,金地梅陇镇四期,2室1厅,47,高楼层,南,255,54255,2003,2016.03
龙岗 龙岗中心,东方御花园,3室2厅,115,低楼层,南,460,40000,2005,2016.03
龙岗 横岗,新秀苑,3室2厅,94,低楼层,西南,265,28191,2003,2016.03
罗湖 莲塘,蕙兰雅居,2室2厅,75,低楼层,南,412.8,55040,2004,2016.03
龙华新区 龙华中心,金碧世家,3室2厅,78,低楼层,南 北,310,39743,未知,2016.03
龙华新区 深圳北站,世纪春城二期,3室2厅,102,低楼层,南 北,460,45098,2005,2016.03
龙岗 布吉,南威中心,2室1厅,77,中楼层,东南,212.6,27610,1997,2016.03
龙岗 横岗,信义御城豪园,2室2厅,67,低楼层,东南,295,44029,2013,2016.03
龙华新区 深圳北站,金地梅陇镇一期,4室2厅,117,低楼层,南,582,49743,2007,2016.03
福田 新洲,嘉洲豪园,2室2厅,82,高楼层,南,420,51219,2001,2016.03
宝安 宝安中心,卡罗社区,1室0厅,36,中楼层,东南,250.2,69500,2007,2016.03
罗湖 罗湖口岸,庐山花园,2室1厅,46,中楼层,西,180,39130,1997,2016.03
南山 前海,星海名城五期,2室2厅,48,低楼层,东南,378,78750,2006,2016.03
龙岗 布吉,祥云苑,3室2厅,78,高楼层,北,204.5,26217,1998,2016.03
福田 新洲,嘉葆润金座,2室1厅,35,高楼层,北,288,82285,2013,2016.03
龙华新区 清湖,香缇雅苑,1室0厅,28,低楼层,南,118,42142,2006,2016.03
宝安 新安,华盛盛荟,3室1厅,88,低楼层,西北,505,57386,2013,2016.03
龙岗 布吉,信义假日名城四期锦绣园,3室2厅,92,中楼层,北,420,45652,2005,2016.03
福田 园岭,园岭新村,3室2厅,85,高楼层,南,630,74117,1984,2016.03
龙岗 布吉,大世纪水山缘,2室1厅,70,高楼层,南 北,260,37142,2004,2016.03
宝安 西乡,青春庭园,1室0厅,26,中楼层,西南,118.3,45500,2004,2016.03
龙华新区 龙华中心,新华苑,3室2厅,89,中楼层,南,321.6,36134,2002,2016.03
宝安 桃源居,桃源居十四区,3室2厅,120,高楼层,南,526,43833,2004,2016.03
龙华新区 龙华中心,美丽AAA花园,3室1厅,94,低楼层,东南,417,44361,2003,2016.03
龙岗 横岗,瑞泽佳园,3室2厅,89,中楼层,南,325,36516,2011,2016.03
罗湖 百仕达,百仕达花园二期,3室2厅,114,中楼层,南,650,57017,1999,2016.03
福田 车公庙,泰然小区,1室1厅,32,高楼层,南,163,50937,1993,2016.03
宝安 桃源居,桃源居十二区,3室2厅,115,低楼层,南,472,41043,2004,2016.03
龙岗 布吉,百合山庄,3室1厅,87,中楼层,南,345,39655,2000,2016.03
龙岗 南联,锦城星苑,3室2厅,79,低楼层,西,203,25696,2006,2016.03
福田 华强北,君悦阁,1室0厅,29,中楼层,南,279,96206,2005,2016.03
宝安 宝安中心,中南花园,2室2厅,82,低楼层,东南,415,50609,2002,2016.03
福田 华强北,都会100,1室0厅,40,中楼层,西,295.6,73900,2002,2016.03
福田 梅林,凯丰花园综合楼,1室0厅,27,中楼层,北,110,40740,1999,2016.03
宝安 宝安中心,金泓凯旋城,3室2厅,107,高楼层,西,732,68411,2005,2016.03
龙华新区 龙华中心,丰润花园,2室2厅,74,中楼层,南,259.8,35108,1998,2016.03
宝安 西乡,鸿隆广场,2室2厅,49,高楼层,东北,257,52448,2005,2016.03
福田 华强北,群星广场,1室0厅,44,未知楼层,北,378,85909,2001,2016.03
龙岗 布吉,康达尔花园二期,3室1厅,78,中楼层,西北,283,36282,未知,2016.03
宝安 新安,泰华花园,3室2厅,102,中楼层,南,394.8,38705,1996,2016.03
龙华新区 深圳北站,锦绣江南四期,3室2厅,113,低楼层,南,500,44247,2005,2016.03
宝安 新安,宝雅花园,2室2厅,80,中楼层,东北,450,56250,1998,2016.03
福田 梅林,荔园阁,3室2厅,95,低楼层,南,520,54736,1999,2016.03
福田 皇岗,皇庭彩园,2室2厅,58,中楼层,西北,345,59482,2003,2016.03
南山 后海,滨海之窗,3室2厅,140,低楼层,东南,1200,85714,2004,2016.03
龙岗 龙岗中心,公园大地,3室2厅,79,低楼层,南,370,46835,2008,2016.03
福田 华强南,桐林城市广场,1室0厅,19,中楼层,东,120,63157,2012,2016.03
龙岗 布吉,茂业城,3室2厅,118,低楼层,南,285,24152,1995,2016.03
宝安 新安,文汇花园,3室2厅,90,中楼层,西南,348,38666,1994,2016.03
龙岗 南联,万象天成,2室2厅,70,低楼层,西南,241.89,34555,2009,2016.03
龙华新区 龙华中心,中环花园,3室2厅,96,中楼层,东南,330,34375,2002,2016.03
福田 上下沙,京基滨河时代,1室1厅,43,低楼层,南,315.7,73418,2014,2016.03
罗湖 百仕达,百仕达乐湖,3室2厅,142,低楼层,南,890,62676,2009,2016.03
龙岗 龙岗中心,中海康城国际,1室1厅,48,中楼层,东南,187,38958,2011,2016.03
福田 车公庙,泰康轩,1室0厅,31,中楼层,东北,238,76774,2003,2016.03
宝安 西乡,鸿隆广场,2室1厅,48,中楼层,南,257.5,53645,2005,2016.03
罗湖 百仕达,百仕达花园二期,3室2厅,135,低楼层,南,710,52592,1999,2016.03
南山 白石洲,侨城馨苑,1室1厅,62,低楼层,东南,330,53225,2011,2016.03
宝安 西乡,广兴源圣拿威,3室2厅,87,高楼层,西南,636,73103,2012,2016.03
龙华新区 深圳北站,书香门第上河坊,1室1厅,60,中楼层,西南,311,51833,2009,2016.03
龙岗 布吉,康桥紫郡,3室2厅,92,高楼层,东北,350,38043,2006,2016.03
福田 莲花,长城盛世家园二期,2室2厅,72,中楼层,东,495,68750,2004,2016.03
龙岗 布吉,桂芳园七期,3室2厅,100,高楼层,南 西南,470,47000,2005,2016.03
宝安 新安,白金时代,2室1厅,33,高楼层,东北,223,67575,1993,2016.03
宝安 新安,岭下花园,2室2厅,76,高楼层,东,255,33552,未知,2016.03
龙华新区 深圳北站,锦绣江南一二期,3室2厅,105,中楼层,南,400,38095,2003,2016.03
南山 前海,星海名城一期组团六,2室1厅,71,中楼层,南,490,69014,2001,2016.03
宝安 宝安中心,泰华俊庭,2室1厅,64,低楼层,东,325,50781,2005,2016.03
南山 前海,椰风海岸,3室2厅,104,中楼层,南,720,69230,2003,2016.03
南山 南头,方鼎华庭,2室1厅,60,中楼层,东南,428,71333,2008,2016.03
龙岗 龙岗中心,缤纷世纪,2室1厅,45,低楼层,东南,118,26222,2010,2016.03
龙岗 布吉,佳兆业可园一期二期三期,4室2厅,116,高楼层,南,688,59310,2005,2016.03
宝安 桃源居,桃源居十二区,2室1厅,57,中楼层,南,255,44736,1998,2016.03
罗湖 地王,红桂皇冠,1室1厅,45,中楼层,东北,175,38888,2006,2016.03
福田 景田,景蜜村,4室2厅,155,低楼层,南,876,56516,1997,2016.03
